source,target,weight
25,30,0.1805795133113861
25,31,0.3426280915737152
25,32,0.3150537610054016
25,34,0.1665981411933899
25,35,0.35548341274261475
25,36,0.3358134329319
25,37,0.27696967124938965
25,38,0.3495400846004486
25,39,0.26296746730804443
25,40,0.20876070857048035
25,41,0.22338420152664185
25,42,0.25964781641960144
25,43,0.1938549280166626
25,44,0.250674843788147
25,45,0.1860692799091339
25,47,0.20342646539211273
25,48,0.20321840047836304
25,49,0.1605869084596634
25,50,0.2735643684864044
25,51,0.221467062830925
25,52,0.24454636871814728
25,53,0.2103499174118042
25,54,0.2805311381816864
25,55,0.22913837432861328
26,27,0.35328757762908936
26,28,0.3849134147167206
26,29,0.23792846500873566
26,30,0.1537550836801529
26,31,0.2721240520477295
26,32,0.28138384222984314
26,34,0.14057841897010803
26,35,0.3958668112754822
26,36,0.38118723034858704
26,37,0.39815324544906616
26,38,0.4538942277431488
26,39,0.16263997554779053
26,40,0.2908898591995239
26,41,0.3161029815673828
26,42,0.23110470175743103
26,43,0.2544882297515869
26,44,0.16210561990737915
26,45,0.24487844109535217
26,47,0.24696876108646393
26,48,0.1472119390964508
26,49,0.22396838665008545
26,50,0.40969812870025635
26,51,0.2665215730667114
26,52,0.1802569329738617
26,53,0.2889312505722046
26,54,0.3511078655719757
26,55,0.3636639416217804
27,28,0.5566458702087402
27,29,0.17178112268447876
27,30,0.24118727445602417
27,31,0.5098642706871033
27,32,0.46417415142059326
27,33,0.1912282556295395
27,34,0.2312021106481552
27,35,0.2731069028377533
27,36,0.41730737686157227
27,37,0.28623080253601074
27,38,0.3975580334663391
27,39,0.18861670792102814
27,40,0.21479493379592896
27,41,0.3104841113090515
27,42,0.22567862272262573
27,43,0.2677288055419922
27,44,0.2998626232147217
27,45,0.27372491359710693
27,46,0.17351095378398895
27,47,0.2178337574005127
27,48,0.2210315763950348
27,49,0.3356776833534241
27,50,0.24481365084648132
27,51,0.32686924934387207
27,52,0.28748834133148193
27,53,0.24815146625041962
27,54,0.30561235547065735
27,55,0.34255552291870117
28,29,0.3128368854522705
28,30,0.24513578414916992
28,31,0.4473215341567993
28,32,0.44758960604667664
28,33,0.210260272026062
28,34,0.3114437460899353
28,35,0.36920660734176636
28,36,0.5923886299133301
28,37,0.4264039397239685
28,38,0.4318736791610718
28,39,0.252919465303421
28,40,0.321536660194397
28,41,0.4558624029159546
28,42,0.22488242387771606
28,43,0.3139716386795044
28,44,0.3073170781135559
28,45,0.34426799416542053
28,46,0.15430325269699097
28,47,0.3172205090522766
28,48,0.21267127990722656
28,49,0.2662378251552582
28,50,0.3397202491760254
28,51,0.3450881838798523
28,52,0.3155789375305176
28,53,0.3175927698612213
28,54,0.38148975372314453
28,55,0.3540082573890686
29,30,0.2665792405605316
29,31,0.2004237174987793
29,32,0.4173423945903778
29,33,0.15238384902477264
29,34,0.3406151831150055
29,35,0.2511751055717468
29,36,0.45087435841560364
29,37,0.49389857053756714
29,38,0.28159084916114807
29,39,0.2891685962677002
29,40,0.3976120352745056
29,41,0.3464120030403137
29,42,0.2551749050617218
29,43,0.15985102951526642
29,44,0.3110068440437317
29,45,0.3019871115684509
29,46,0.2174246460199356
29,47,0.24108697474002838
29,48,0.30482861399650574
29,49,0.22703637182712555
29,50,0.3261429965496063
29,51,0.17572693526744843
29,52,0.2436472326517105
29,53,0.29414692521095276
29,54,0.3107808232307434
29,55,0.3003983199596405
30,31,0.23036518692970276
