source,target,weight
20,39,0.4459570646286011
20,40,0.47448837757110596
20,41,0.3347720801830292
21,22,0.1239824891090393
21,23,0.4288974702358246
21,24,0.3703765571117401
21,25,0.28215447068214417
21,26,0.28408685326576233
21,27,0.3472600281238556
21,28,0.14675690233707428
21,30,0.3198581635951996
21,31,0.1676357537508011
21,32,0.14319978654384613
21,33,0.13870608806610107
21,34,0.13891834020614624
21,35,0.14887595176696777
21,36,0.3726480305194855
21,37,0.16195203363895416
21,38,0.33437174558639526
21,39,0.30528250336647034
21,40,0.3442469835281372
21,41,0.40149375796318054
22,23,0.3435111939907074
22,25,0.16114386916160583
22,26,0.1280001699924469
22,27,0.14016076922416687
22,28,0.3084903061389923
22,29,0.17989106476306915
22,30,0.18580928444862366
22,31,0.28912127017974854
22,32,0.13589218258857727
22,36,0.2798592746257782
22,37,0.1904723346233368
22,40,0.12941627204418182
22,41,0.13938508927822113
23,24,0.26453402638435364
23,25,0.3830564618110657
23,26,0.34761175513267517
23,27,0.33300483226776123
23,28,0.2326764166355133
23,29,0.1759001910686493
23,30,0.3287319540977478
23,31,0.38105833530426025
23,32,0.17154285311698914
23,33,0.2263198047876358
23,34,0.20855237543582916
23,35,0.21071094274520874
23,36,0.41636228561401367
23,37,0.257864385843277
23,38,0.4013999402523041
23,39,0.32123708724975586
23,40,0.3502473831176758
23,41,0.37126344442367554
24,25,0.4073455333709717
24,26,0.3704770803451538
24,27,0.3483209013938904
24,28,0.21967187523841858
24,29,0.28240448236465454
24,30,0.5469924807548523
24,31,0.2692512571811676
24,32,0.12989291548728943
24,33,0.1887655109167099
