source,target,weight
10,24,0.3725190758705139
10,25,0.26881101727485657
10,26,0.16730637848377228
10,27,0.19003303349018097
10,28,0.24829243123531342
10,29,0.3222191333770752
11,12,0.5276331901550293
11,13,0.45169180631637573
11,14,0.4704638719558716
11,15,0.5084164142608643
11,16,0.2956973612308502
11,17,0.5872169733047485
11,18,0.37716585397720337
11,19,0.4213516414165497
11,20,0.2984069883823395
11,21,0.2132161557674408
11,22,0.3805745542049408
11,23,0.3833249807357788
11,24,0.4567984938621521
11,25,0.3889820873737335
11,26,0.2948111891746521
11,27,0.2969586253166199
11,28,0.25237199664115906
11,29,0.4199676513671875
12,13,0.5478829741477966
12,14,0.5197285413742065
12,15,0.36551788449287415
12,16,0.39859500527381897
12,17,0.5716352462768555
12,18,0.3914743661880493
12,19,0.5154467821121216
12,20,0.24346087872982025
12,21,0.15896235406398773
12,22,0.292446106672287
12,23,0.37490278482437134
12,24,0.44051986932754517
12,25,0.28397229313850403
12,26,0.1974189728498459
12,27,0.20032981038093567
12,28,0.36258798837661743
12,29,0.41289299726486206
13,14,0.3914569914340973
13,15,0.4040067791938782
13,16,0.3391404151916504
13,17,0.6211586594581604
13,18,0.3929288685321808
13,19,0.534398078918457
13,20,0.23590417206287384
13,21,0.15018858015537262
13,22,0.24005529284477234
13,23,0.27197232842445374
13,24,0.4772515296936035
13,25,0.3114796578884125
13,26,0.14598321914672852
13,27,0.16037778556346893
13,28,0.320970356464386
13,29,0.40161171555519104
14,15,0.3690951466560364
14,16,0.2418261170387268
14,17,0.38745179772377014
14,18,0.30428436398506165
14,19,0.3713183104991913
14,20,0.2432829886674881
14,21,0.20675396919250488
14,22,0.1754741370677948
14,23,0.2664247453212738
14,24,0.35684317350387573
14,25,0.18519863486289978
14,26,0.2043093889951706
14,28,0.3336586654186249
14,29,0.3771984875202179
15,16,0.4397715926170349
15,17,0.4874904751777649
15,18,0.40693628787994385
15,19,0.47104862332344055
15,20,0.2705862522125244
15,21,0.22935006022453308
15,22,0.30293047428131104
15,23,0.3673097789287567
15,24,0.4673112630844116
15,25,0.40389084815979004
15,26,0.33352598547935486
15,27,0.30505669116973877
15,28,0.3818628787994385
15,29,0.4874268174171448
16,17,0.4044971466064453
16,18,0.39877960085868835
16,19,0.348006933927536
16,20,0.2174542248249054
16,21,0.12668198347091675
16,22,0.32009249925613403
16,23,0.14801770448684692
16,24,0.34121954441070557
16,25,0.3556119203567505
16,26,0.1993076205253601
16,27,0.15761689841747284
16,28,0.1801276057958603
16,29,0.3501019775867462
17,18,0.3968411087989807
17,19,0.4754905104637146
17,20,0.29720088839530945
17,21,0.19731329381465912
17,22,0.3326241374015808
17,23,0.36819830536842346
17,24,0.43290746212005615
17,25,0.40168115496635437
17,26,0.14238841831684113
17,27,0.250089168548584
17,28,0.32467544078826904
17,29,0.41098275780677795
18,19,0.5574352741241455
18,20,0.22352196276187897
18,22,0.3806111216545105
18,23,0.33073875308036804
18,24,0.46736860275268555
18,25,0.33842259645462036
18,26,0.3166421353816986
18,27,0.22449646890163422
18,28,0.29222697019577026
18,29,0.3291603922843933
19,20,0.2920061945915222
19,21,0.1721939742565155
19,22,0.35288122296333313
19,23,0.532507598400116
19,24,0.536603569984436
19,25,0.4480944573879242
19,26,0.3597295880317688
19,27,0.17583900690078735
19,28,0.41748079657554626
19,29,0.45940905809402466
20,21,0.3840067982673645
20,22,0.3328436315059662
20,23,0.4547674059867859
20,24,0.3020625710487366
20,25,0.3879048228263855
20,26,0.4743015170097351
20,27,0.3456226885318756
20,28,0.36991584300994873
20,29,0.4842277467250824
21,22,0.2916983962059021
21,23,0.32867562770843506
21,24,0.172793447971344
21,25,0.23163224756717682
21,26,0.33951643109321594
21,27,0.34670668840408325
21,28,0.2411823868751526
21,29,0.35493987798690796
22,23,0.4307875633239746
22,24,0.4928577244281769
22,25,0.4506855607032776
22,26,0.2856224775314331
22,27,0.3123502731323242
22,28,0.16747352480888367
22,29,0.31772834062576294
23,24,0.5674411654472351
23,25,0.5324267745018005
23,26,0.34453892707824707
23,27,0.31513410806655884
23,28,0.3595011234283447
23,29,0.39536982774734497
24,25,0.5969531536102295
24,26,0.3002752959728241
24,27,0.1942284107208252
24,28,0.35007184743881226
24,29,0.4633219242095947
25,26,0.3399232029914856
25,27,0.15009334683418274
25,28,0.30183351039886475
25,29,0.39223331212997437
26,27,0.23877212405204773
26,28,0.28345370292663574
26,29,0.5006555914878845
27,28,0.19296559691429138
27,29,0.21346957981586456
28,29,0.5157545804977417
